HUG0_SYMBOL,3DSPHR,3HBCOAHLm,ABTD,ACACT1r,ACACT1rm,ACACT1x,ACOAD9m,ACOAO7p,ACOATA,ACONT,ADK1,ADKd,ABTArm,ACONTm,ADK1m,ADK3,ADK3m,AKGDm,AKR1C41,AMPDA,ASPTA,ASPTAm,CATm,CATp,CYSGLTH,CYTK13,CYTK2,CYTK3,CYTK5,CYTK6,CYTK7,CYTK8,D3AIBTm,DESAT18_6,DURIPP,EBP1r,ECOAH12m,FACOAL161,FACOAL226,FAOXC180x,FAOXC200180x,FOLR2,FUMm,GACMTRc,GALT,GAPD,GGNG,GLUDxm,GULNDer,H2CO3D,H2CO3Dm,HMGCOASi,HPYRRy,ICDHyrm,ILETA,LDH_L,LPS2e,MDH,MDHm,MTHFC,MTHFD2,MTHFDm,NDPK1,NDPK2,NDPK3,NDPK4,NDPK5n,NDPK7,NDPK9,PCHOLPr_hs,PEPCKm,PGI,PGK,PGM,PUNP1,PUNP2,PUNP3,PUNP4,PUNP7,PYK,RNDR1,RNDR4,SARDHm,SBTR,SUCD1m,TALA,TMDK1m,TMDPP,UMPK,UMPK4,UMPK5,UMPK7,VACCCPT2,VALTA,r0010,r0021,r0074,r0130,r0153,r0160,r0165,r0224,r0226,r0280,r0321,r0330,r0345,r0384,r0390,r0408,r0409,r0431,r0445,r0472,r0475,r0512,r0514,r0556,r0560,r0595,r0616,r0617,r0620,r0648,r0649,r0697,r0792,r1109,r1156,r1380,r1392,r1418,RE0453C,RE0453M,RE0579C,BAAT5x,RE2638C,RE2888E,RE2954C,RE3347C,FAOXC22C20x,FAOXC5C5OHm,DTMPKm,MTHFR3,2HBt2,ACACt2m,ACRNtm,ACt2m,ACt2r,ADEt,AKGt4_3,ALACYSNaEx,ALADGLYexR,ALAGLNexR,AMETr,ARGtm,ASNtm,ATPS4m,ATPtm,BILIRUBtr,BTNt2,CHOLtu,CITt4_2,CO2tp,COAtr,CRNCARtp,CRNtuNa,CYOR_u10m,CYTDt,DALAt2r,DATPtn,DGSNt,DHFtm,FADH2tru,FADtru,FATP9t,FOLt2,FRDPtc,FRUt4,GALt1r,GALt4,GLCt2_2,GLNALANaEx,GLNTHRNaEx,GLYt2r,GSNt,H2O2tp,H2Ot,H2Oter,HDD2COAtx,HISt4,HMGCOAtm,Htx,ILEt5m,IPDPtx,LEUKTRD4t,LEUtec,L_LACt2r,MALSO3tm,MALtm,MEOHt2,NADPHtru,NH4t3r,NKCCt,O2tm,ORNt3m,PHEtec,PIt2m,PIt7,PIter,PYRt2m,PYRt2r,SERGLYexR,SRTNt6_2_r,SRTNtu,TAURtcx,THD1m,THMDt4,THYMDtm,THYMt,URAt,URIt,r0819,r0821,r0822,r0830,r0835,r0838,r0840,r0913,r0941,r0942,r0946,r0947,r0990,r0992,r0997,r1027,r1043,r1045,r1088,r1291,r1464,r1493,r1559,r1562,r1563,r1585,r1587,r1589,r1590,r1594,r1596,r1598,r1599,r1604,r1606,r1609,r1615,r1627,r1639,r1641,r1656,r1659,r1661,r1664,r1702,r1706,r1708,r1710,r1715,r1825,r1827,r1828,r1830,r1831,r1832,r1835,r1846,r1866,r1867,r1890,r1919,r1923,r1929,r1934,r1935,r1944,r1949,r1969,r1975,r1981,r1984,r1995,r2003,r2012,r2015,r2017,r2020,r2024,r2080,r2082,r2083,r2085,r2087,r2088,r2089,r2091,r2094,r2100,r2103,r2107,r2109,r2110,r2111,r2113,r2116,r2118,r2120,r2121,r2123,r2125,r2126,r2128,r2129,r2139,r2142,r2145,r2148,r2154,r2180,r2193,r2195,r2203,r2204,r2205,r2219,r2250,r2309,r2313,r2324,r2354,r2356,r2358,r2371,r2372,r2373,r2375,r2378,r2380,r2382,r2386,r2403,r2405,r2433,r2438,r2521,r2532,INSTt4_2,PIt8,PIt9,C2tcx,ASNATB0tc,CYSATB0tc,FOLTle,GLYSNAT5tc,ILEATB0tc,PROIMINOtc,SERATB0tc,THRPHELAT2tc,VALLAT1tc,3HCO3_NAt,5MTHFt2le,CRNrtx,GSNt5le,PPItm,Q10H2e,THMDt5le,q10h2tc,q10tm,AICARte,DM_taur(c),EX_abt(e),EX_ac(e),EX_acac(e),EX_arg_L(e),EX_ascb_L(e),EX_biocyt(e),EX_btn(e),EX_creat(e),EX_cyan(e),EX_cys_L(e),EX_dgsn(e),EX_din(e),EX_gal(e),EX_gln_L(e),EX_glu_L(e),EX_glyc(e),EX_gsn(e),EX_h2o(e),EX_hco3(e),EX_hdcea(e),EX_lac_D(e),EX_lac_L(e),EX_mag_hs(e),EX_orn(e),EX_pro_L(e),EX_ser_L(e),EX_thymd(e),EX_tmndnc(e),EX_tyr_L(e),EX_urate(e),EX_urea(e),EX_uri(e),EX_HC00229(e),EX_HC01610(e),EX_HC01700(e),EX_HC02160(e),EX_so3(e),EX_ppi(e),EX_HC00955(e),EX_HC02207(e),EX_23cump(e),EX_CE5798(e),EX_CE4633(e),EX_bglc(e),EX_gum(e),EX_psyl(e),EX_q10(e),EX_q10h2(e),EX_3mob(e),EX_glyc3p(e),biomass_other,ADNCNT3tc,FOLOATPtc,GLUB0AT3tc,GLYB0AT3tc,H2OGLYAQPt,METB0AT2tc,THMDt2r,URIt2r,VALB0AT2tc,3ISPVStep,AM1ALCShr,AM1CSAtep,CSAtd,DHGLZtev,EX_am1alcs(e),EX_am1csa(e),EX_glz(e),FVStu,GLZtd,TMDOATPtsc,TMDOATthc,Overall Survival (Months)
TCGA-05-4244-01,11.44826198,154.1874807,-14.23735736,125.4030722,235.3382438,457.6545363,74.71636696,72.49326017,-165.5917439,-262.1684087,-1556.019713,93.61562992,-583.7643867,-248.5272512,84.88992167,-892.2763947,-84.88992167,845.5132356,78.30546547,630.7704481,-95.26449571,473.5366481,76.54385938,789.9418892,19.6069499,3.264274563,-183.9669853,313.9455569,165.6060843,-0.224691335,-158.4679057,-162.5665011,80.90933655,247.3173644,279.6052043,8.130190855,154.1874807,492.2782614,7.079644108,72.49326017,72.49326017,108.3979476,248.288962,75.66033806,389.9564112,1166.701897,106.3517485,30.19353263,61.17791954,12.75446255,144.1904082,125.4030722,84.3590956,-987.0345206,462.2645652,762.6876954,61.85305367,80.86905385,-136.4584686,270.3541296,56.87159932,-297.7488228,-663.7433179,-191.3298552,-349.5730696,-176.9882457,-0.750295653,-72.13962789,-114.7429206,67.31333151,424.4496084,-1030.983679,-1166.701897,-749.9603681,764.248263,198.4137544,672.7434409,188.884421,-92.53958824,415.9064813,291.7492058,766.1524741,54.89230094,55.35964531,417.5508608,856.5912857,8.570810798,631.4207684,-351.0709999,312.672318,-163.83974,68.95800121,41.72974343,513.3906761,515.0222635,-19.6069499,126.6141328,479.7487472,66.33341175,84.3590956,224.5766261,346.7627801,58.84841784,228.6752215,255.3380719,134.2442671,-93.61562992,363.8972694,-80.54248968,-153.0063875,38.32346774,56.13004862,-351.4941776,-6.480321234,374.5949813,-265.0088786,163.5078031,-545.8459041,308.3749614,27.63153699,-108.2335802,78.30546547,181.9486347,-96.67822614,-223.9048495,-49.11550386,-297.234027,87.37142887,-1000,5.226551264,35.45058284,486.8286757,10.24301415,-39.59273243,-73.13220528,40.71803005,-519.4670469,123.5641764,238.9182357,20.74200066,73.13220528,738.2553996,31.40302805,140.6230961,-23.8883642,164.5268889,39.66728817,-236.9200055,-81.92207056,-962.6620175,109.864193,8.650667692,58.36877607,-29.69905105,-75.66033806,40.29060352,473.5366481,1168.642709,1950.720673,-148.4285472,-133.3546394,-316.802141,-13.69649259,-8.043829851,220.9581613,169.4385241,268.6866128,738.3591547,-212.2552466,-26.65540432,140.2768835,107.4159963,-163.5078031,37.62499883,37.62499883,-183.4524712,-822.9886607,-5.068005356,-21.12297578,102.0009917,76.05342019,-435.715693,3.751479528,12.91107408,-85.02418039,288.2220952,-30.04452696,1046.371546,79.32608497,-72.49326017,20.94738006,502.9171558,-132.000719,-796.1904722,-9.220372406,-89.42046284,59.12729251,-50.24468351,-41.51295757,-530.8538901,12.07378489,126.266555,50.06285835,-31.76430855,369.1795774,39.63078834,69.25506795,1600.404088,-1390.103233,-7.21485488,119.2171694,-0.079057016,6.273860327,-33.24168426,27.24953858,27.97106211,227.5282316,188.5179274,8.570810798,-331.1548694,-1000,-69.78875125,86.54350588,152.3522308,69.5531841,-124.3120042,158.508388,-249.4869613,549.1230643,93.72280875,-882.4458079,11.8825975,11.547107,-40.29060352,-69.13729737,-4.040872357,56.99875243,4.040872357,86.23309146,81.46842474,-101.8290513,-93.81570516,104.5182353,30.32970388,2.504627446,-5.473058765,2.94915829,-3.468508063,-7.977686211,9.942060793,2.150089227,-10.02547177,7.302325486,-4.509178148,3.913038907,1.584294352,2.603080213,0.205296526,-10.26470609,9.497529948,-19.96753256,-2.639735306,28.11801146,9.186539198,17.32779726,11.66375251,12.5299673,6.495341292,6.700637818,8.406196201,5.390679124,3.388492061,3.627726379,12.3031064,13.33055285,5.538581288,11.48301452,2.523064211,9.515053366,9.028640323,13.5660189,8.761100907,5.473880534,10.82722022,6.58004715,6.127935009,6.307853787,7.647859223,5.621939799,9.741084735,7.237835452,5.762006143,5.115366985,13.99089334,8.26924893,4.351629122,8.264668029,9.970226412,5.935923474,8.60100115,-66.7435593,-21.59234661,-35.06617225,-8.709852941,-58.03370636,-3.385918757,-12.88249366,-6.93782816,81.84301355,32.51916013,84.45006367,83.23654515,71.56757,-54.6477876,-45.1512127,-51.0958782,9.496574908,3.551909403,5.323934185,13.47382564,-1.213518514,15.6476811,17.41970588,-14.68734416,-17.64646636,10.96990406,2.770861435,120.8909998,6.12995411,7.515605545,-2.043318037,-34.28014559,10.57041884,-42.45341774,-42.45341774,-42.45341774,3.09562343,198.4452897,15.59349083,11.26889558,-28.21613097,-100.8728944,-25.53764075,-45.19031561,-49.47952133,-63.12067893,111.1084256,10.92376208,74.04444101,200.0743945,37.11522501,0.137309113,35.54404946,32.94189889,194.9015921,125.1892303,85.03655593,82.09306771,33.48421667,-764.3032587,-1050.183856,67.52617231,25.1405362,10.45646451,312.4479694,169.0836517,11.59030735,33.66091381,4.324850229,2.04778556,4.034302938,39.32256187,385.1315376,101.9123518,236.3269522,-256.9411808,364.5412524,162.5703558,364.5412524,364.5412524,-541.6106765,250.3957136,14.23735736,664.2464166,-104.5182353,-310.8715127,2.306109753,-33.36531177,20.01918706,75.66033806,-27.63153699,50.43894944,-188.884421,-241.1523025,-123.889945,-1000,-846.8498556,8.354273833,-646.9650459,-267.5453147,408.3715947,465.836387,-153.334209,252.4403849,61.85305367,-114.2608611,-270.0548497,-164.1023719,-639.9915792,17.7110217,-12.00137739,123.5641764,-123.5641764,279.6052043,80.54248968,-252.1176449,-223.9048495,-47.88512323,-206.1337794,-30.25492548,320.5830756,174.173464,110.9701092,-77.93933755,-104.5327081,-4.444980121,-4.444980121,-4.444980121,-364.5412524,364.5412524,-471.3410667,885.3170803,35.35434902,114.8912305,430.71896,444.3270199,23.99856143,915.6409044,38.79831828,74.43779709,-209.8164531,37.21402392,-10.87835557,43.39597108,-43.39597108,31.30408859,43.39597108,43.39597108,-43.39597108,-43.39597108,204.8070262,43.39597108,35.83173932,-156.0660287,0
TCGA-05-4249-01,9.173955348,162.2008769,-5.338253519,128.1342671,137.4926867,149.9392736,75.02610275,56.62065628,-73.25250635,-257.239413,-764.7083818,104.775461,-442.8637216,-248.7955223,265.7045687,-961.7357578,35.47757424,885.9069292,29.36039436,121.167774,-139.3339175,221.286646,63.21396902,239.1128321,-41.45451143,-50.98752558,-260.5384475,400.3452188,84.39317063,-18.35398066,-43.09146068,-153.7346769,45.66441439,269.3646475,138.7999245,6.516416818,162.2008769,310.1351389,-9.551541012,56.62065628,56.62065628,48.44944177,283.1206974,-20.5518859,449.4543789,597.7865275,113.2681676,27.66581189,-11.36606119,-84.22937563,167.9174614,270.951982,72.93961838,-845.2245044,380.6885328,205.1415061,140.936419,93.16164211,-54.89758216,382.2999396,161.7895754,-167.9485808,-763.6308177,-320.1941382,-344.9316182,-187.1315081,-0.838507999,-176.018062,-114.3121467,64.43623085,424.9764147,-948.1093085,-597.7865275,-631.4330236,147.5031792,116.2947866,183.7389662,69.03718228,-111.3706463,416.6655195,402.7101899,327.6118927,85.00661448,61.08483178,557.1362784,688.4308964,6.868137336,294.2063566,-452.5801192,311.0506985,-243.0291972,-70.80462684,9.371944633,437.8301631,414.7304038,-58.81604399,-80.79023279,367.275802,71.73390133,72.93961838,96.47138135,167.1641755,65.04605107,207.1145975,295.1067355,61.23209838,-104.775461,348.8592515,-113.0907271,-374.4733112,-54.27917302,33.1817467,-31.48497309,35.33197741,327.6118927,-107.1702305,185.0339411,-523.2888772,249.3756511,12.82350095,-91.9769496,29.36039436,174.4296257,-143.8300751,-217.8032616,11.44094281,-111.7743985,258.5873509,-996.6565958,-11.67909927,37.75605588,324.1529775,22.41941385,-43.8078162,-56.62065628,10.9756597,-479.3080743,107.8370158,229.5340114,26.5900121,56.62065628,652.0964901,31.68112295,53.05360984,39.37846473,206.285638,58.76451534,-258.5873509,7.66214845,-263.7979657,189.3007151,10.89584959,26.90174134,-11.33427907,0.895653239,-19.30448911,221.286646,1066.195556,741.8999897,4.798691995,-47.50288635,-215.1086833,-17.08119971,-35.89622644,187.7568285,28.13504994,226.5674645,655.7612684,-143.6302392,-12.95535557,181.9366988,50.51287284,-119.98789,36.39103217,36.39103217,-4.268178753,-658.4055796,-3.996774857,-26.27423714,71.05075383,79.58711133,-329.0814806,19.87063658,16.75962605,-39.85709692,38.31108932,-24.6811549,1316.678723,-53.30004352,-56.62065628,36.81892713,356.6714696,-67.35223213,-632.5215896,-7.045069013,-87.0936217,25.73346495,25.58172341,-32.00373096,-489.5208678,19.98782547,31.7745351,48.61793852,-7.758757451,391.0946032,23.56283173,28.13274841,1218.965194,-1809.94248,-14.39607598,150.8349533,39.87150307,7.181330329,-49.152657,11.60801134,7.238051152,204.0483435,92.31212863,6.868137336,-27.80391685,-552.4825875,-261.6681348,83.14087241,119.9367915,37.59857399,-114.3419485,150.3684621,-419.0156942,129.8392061,83.96720751,-820.0139515,-1.739585445,-0.920427723,0.604807296,-21.99692819,0.693108586,18.34255577,-0.693108586,62.41557204,59.04923035,-93.79157781,15.60502288,55.45068469,13.29823103,-1.304632051,-2.475483962,-0.551185183,-0.238163788,-1.170851911,3.664124133,1.22843155,-1.806378481,2.935993949,-0.932688123,0.991610656,-0.614763661,0.956619037,-0.230862229,-2.790687578,2.910677264,-5.470502614,-0.728130184,6.234978446,3.788921397,4.74237243,9.357106554,25.74733486,19.55031362,19.3194514,19.79443608,19.28445978,16.13642458,17.12073368,14.96557267,19.80054872,17.36485613,12.83744009,16.85487983,13.06377355,12.3252789,17.52406632,11.48202639,4.934480522,12.35398369,6.239112574,6.477276361,7.453848163,7.409964485,5.485665705,9.53809707,8.068611824,7.125063332,5.520657324,11.65435149,8.355366989,5.973857048,6.965467704,7.440452385,5.359093387,9.478575262,-65.42915274,-39.84733146,-47.50957779,-33.71283647,-31.71631628,2.606833369,-6.134494987,-8.273268101,32.20935462,-2.287829393,70.81000974,69.64532001,64.67551475,-34.32314964,-25.58182129,-23.44304817,8.741328356,10.88010147,-0.174034367,7.662246334,-1.16468973,41.98610457,30.93196873,-8.826936063,-16.57760906,3.871621962,4.521834633,97.84791501,1.986300148,-0.151039951,-2.605340581,5.294348213,6.717074464,0.702707484,0.702707484,0.702707484,0.691217907,124.5087533,3.860132384,5.282858635,-18.93295374,-66.11059268,-21.72353069,-33.30276425,-13.53878759,-21.98267837,93.21375318,1.628989998,23.61166836,157.7480549,10.02156349,18.46545427,24.35278689,22.61242027,114.9961831,28.1158339,19.19476798,30.26088099,32.49295032,-949.4568933,-923.1505112,6.951201197,19.72769269,12.76458406,252.3492399,87.95458676,13.49271424,24.02877527,16.42870819,0.63552657,2.081358998,8.7431699,279.9546039,21.18384874,55.38380434,-295.1067355,155.8562408,100.8484861,155.8562408,155.8562408,-137.5511213,300.9094596,5.338253519,304.7596263,-404.5540376,-167.9323414,-9.876755957,-60.67388366,36.4043302,-20.5518859,-12.82350095,53.48159448,-109.5621032,-138.070701,-104.1442135,-734.3357107,-709.7612391,23.3321874,-72.3683199,-92.22200583,411.6315984,136.0156859,-52.97269255,71.80515185,140.936419,46.38432716,-202.5518536,-169.6637379,-301.0744939,9.801020073,-22.70895001,107.8370158,-107.8370158,582.9739328,113.0907271,-239.6008357,-217.8032616,3.974069215,-141.3961008,-53.80308954,361.6333368,121.6689845,20.15591734,-25.33796419,-112.1433126,-0.780285218,-0.780285218,-0.780285218,-155.8562408,155.8562408,-391.9120523,-428.9481878,28.33086977,-8.944423989,311.9179655,313.4716453,0.711020357,643.820773,35.73641779,24.13810804,-321.3057979,36.35118145,-0.034468732,12.7610759,-12.7610759,32.67519091,12.7610759,12.7610759,-12.7610759,-12.7610759,109.8673001,12.7610759,31.83564234,-123.2507053,50.03
TCGA-05-4250-01,11.16723808,96.65968772,-14.97361363,185.1490446,192.1836419,403.6702351,74.71636696,16.44464202,-176.456428,-252.3228733,-672.994532,-76.55626532,-661.4106985,-207.0319826,125.9668353,-933.3633108,-125.9668353,1199.545564,82.35487497,368.3916582,26.82058626,365.9391062,76.54385938,676.5200942,11.49095605,73.2053426,-297.9864995,321.5891258,156.289035,-10.80275138,-60.77982141,-93.88644382,6.002404855,277.944879,209.1703432,8.034526393,96.65968772,469.0754155,7.079644108,16.44464202,16.44464202,96.06911321,285.9756579,-36.08957972,320.0312963,736.2585823,69.12680131,63.30151788,-4.869742013,8.505818613,210.8811581,185.1490446,154.3578422,-933.8938893,426.6906,586.0177327,141.0256891,-26.82058626,263.8950702,238.7093497,36.99979988,-351.9864928,-786.6674117,-404.2984645,-454.2755345,-307.5099568,-1.534758008,-160.5980205,-155.3402953,65.12682829,629.8341763,-928.4604967,-736.2585823,-976.5788153,287.7793555,407.4970246,545.9396306,312.2793038,-92.53958824,608.8107051,597.3134381,584.7972205,54.89230094,55.35964531,341.6298758,840.0201868,8.360420547,589.5343969,-479.6285151,307.0388966,-108.436673,29.54692628,30.88981901,469.0716495,525.8374643,-11.49095605,-217.4446815,641.0924579,154.5351706,154.3578422,204.5122407,334.9854594,58.84841784,237.6188631,255.3380719,68.32253052,-447.7481074,299.886391,-70.36419825,-478.0896333,-73.79116887,56.13004862,-249.2764671,-6.321246854,290.1228008,-260.7788632,148.4131925,-449.8295866,193.3193754,28.82155322,-101.8783816,82.35487497,149.9431955,-220.4584173,-325.0478608,-37.51359001,-239.4242502,179.4523427,-1000,-17.59083748,23.0422671,417.9829248,63.68188526,-17.19252509,-16.44464202,36.5876519,-522.3406138,101.6687025,301.3007483,51.25072775,16.44464202,702.8297005,21.37273537,74.71450029,-39.21465471,12.98906828,8.262161821,-220.847006,-120.8106414,-695.2763802,112.1356177,8.650667692,37.76082275,-26.10752286,36.08957972,-25.33351531,365.9391062,868.6250518,914.6640315,13.61713662,-95.46512979,-328.0101848,-26.59624425,-9.699108245,226.2076161,128.9983722,262.5521309,571.0327881,-228.6411071,-27.42173961,8.419175316,162.1879473,-148.4131925,51.25072775,51.25072775,-148.260739,-703.8927262,-4.755186022,-23.64673188,78.73824514,66.64165431,-314.6323375,14.01093203,4.836281541,-65.18256237,227.3972949,-51.67492859,634.0415686,-78.19074373,-16.44464202,30.50800979,510.6460586,-100.6593704,-723.193457,-7.989165206,-111.1753664,53.73803227,-58.56732172,-36.537527,-520.557732,30.46752656,20.27419962,9.334692154,-19.43416588,285.516394,48.98852345,60.74088082,1137.866974,-960.2634471,-40.85140987,119.2171694,-27.59017172,13.35610664,-76.25414643,26.9685327,25.36647308,104.1862829,174.4643247,8.360420547,-432.228923,-695.2763802,-200.9174454,19.44460185,201.3432045,74.80785858,-163.0728729,161.3400683,-351.7645985,144.0696923,153.8072975,-913.7108587,-30.14138068,-4.963031708,74.27950182,-60.71352213,-5.795653937,49.95352273,5.795653937,66.53572922,150.0913565,-114.4621349,-49.88672383,64.40163333,27.64147891,-7.564616018,-8.072880278,-1.323665952,3.094976279,-0.50826426,13.98211395,6.494584284,-1.610034473,12.08933318,-3.603240539,3.145973787,2.970961335,2.783013745,-0.312888738,-8.163873277,7.741163884,-15.59214842,-1.892780766,19.12806725,6.023395569,13.69936766,24.93725301,19.80242265,13.00015482,12.68726608,12.9409003,12.32430604,5.231812477,11.78565128,4.723548217,19.21392643,11.72639676,11.48301452,11.1098025,1.43672753,9.028640323,2.869550283,8.761100907,5.473880534,10.21586546,6.051199424,2.956223145,2.43644884,6.559463685,5.621939799,13.0899335,7.237835452,2.698202189,0.1732094,6.789462759,8.26924893,4.412598741,2.471400624,2.725034842,2.296388173,6.956078269,-88.04521181,-13.16010457,-25.80189215,-6.449225134,-81.59598667,-4.749411354,-6.710879437,-4.672909751,93.22046966,18.07370812,82.291852,84.91922859,75.58097256,-76.84657532,-74.88510724,-76.92307692,1.961468083,-0.076501603,1.69981378,12.64178757,2.627376587,11.12213488,12.89845027,-10.01441099,-12.90344188,10.66994105,3.473091101,117.0589168,6.427056587,8.491524688,-2.142352196,10.66994105,11.06704458,2.100532269,2.100532269,2.100532269,2.082248153,196.1893404,12.66775541,10.65165694,-29.71570358,-105.5773667,-29.20749483,-49.13007011,-24.66956802,-69.96045871,92.00744418,27.27195164,97.23241035,209.7388787,37.11522501,25.37702289,35.54404946,32.94189889,193.6010759,92.66945702,54.46854649,67.27135063,30.21972116,-2129.968534,-1124.974437,48.2613975,19.65200708,10.45646451,290.1334756,146.8389914,0.523939826,29.94167631,12.61327301,1.101770212,0.42864667,31.67015926,389.7539757,80.73697466,203.2041132,-256.9411808,268.0503927,162.3677339,268.0503927,268.0503927,-669.020399,250.8191879,14.97361363,1000,-77.3907016,-193.347796,2.306109753,-82.96971252,49.78182751,-36.08957972,-30.37942984,23.70917104,-312.2793038,-474.3978329,-14.58890405,-971.0907659,-1000,-78.92977768,-545.9396306,-79.45345552,504.2337525,423.2693291,-112.2045222,190.8368444,141.0256891,87.17844556,-169.2490765,-327.4306302,-597.8948174,17.7110217,-23.06916067,101.6687025,-101.6687025,513.8939631,70.36419825,-220.9390443,-325.0478608,-21.62151716,-203.3792525,-57.97542206,545.5062781,187.3393065,40.97601976,-18.76727838,-99.7360337,-5.027946568,-5.027946568,-5.027946568,-268.0503927,268.0503927,-391.2403436,448.1191978,34.48649527,25.91564486,387.6036312,523.9173265,11.3537572,774.7282155,45.04104945,74.50184326,-312.9765177,42.07008812,-7.294458347,63.40947655,-63.40947655,31.30408859,63.40947655,63.40947655,-63.40947655,-63.40947655,191.0243917,63.40947655,23.33226725,-122.600797,3.98
